_id,source,mot_cle_recherche,titre,lien,auteurs,annee,abstract,journal,date_scraping
6967cce69a35aa6a2ba7b3b4,IEEE,Artificial Intelligence,Application of Artificial Intelligence in Software Testing,https://ieeexplore.ieee.org/document/9676244/,"Priyank Singhal, Shakti Kundu, Harshita Gupta, Harsh Jain",2021,Many of the applications and services that we use daily are powered by Artificial Intelligence . The Artificial Intelligence plays important role in our lives now-a-days. With the passing of every minute huge amount of digital data is produced from different sources. This data must be carefully monitored and also requires to be manipulated along with the results and actions ...,2021 10th International Conference on System Modeling & Advancement in Research Trends (SMART) Papers (2) 2021 10th International Conference on System Modeling & Advancement in Research Trends (SMART),2026-01-14 18:05:42.732000
6967cce69a35aa6a2ba7b3b5,IEEE,Artificial Intelligence,Research on College English Teaching Mode Based on Artificial Intelligence,https://ieeexplore.ieee.org/document/9516563/,Ma Yuan,2021,"With the continuous development of the times, one of the major challenges facing college English in China is how to reduce or eliminate ""dumb English"". Over the years, with the continuous progress of artificial intelligence technology, it has been deeply explored in different fields and levels, such as the understanding of language knowledge or the cognition of images. However, how ...",2021 International Conference on Big Data Analysis and Computer Science (BDACS) 2021 International Conference on Big Data Analysis and Computer Science (BDACS),2026-01-14 18:05:42.736000
6967cce69a35aa6a2ba7b3b6,IEEE,Artificial Intelligence,Artificial Intelligence Techniques and Its impact on Human Consciousness and Healthcare,https://ieeexplore.ieee.org/document/10752308/,"Niharika Nagpal, Anshika Sharma, Sugandha Singh",2024,The IT industry has benefited greatly from the development of artificial intelligence (AI) in the healthcare sector. Analyzing the connections between healthcare practices and patient outcomes is the goal of AI approaches connected to health. AI will be useful in the healthcare industry going forward because to the complexity and growth of data in this sector. Its capability aids in th...,2024 IEEE Region 10 Symposium (TENSYMP) 2024 IEEE Region 10 Symposium (TENSYMP),2026-01-14 18:05:42.741000
6967cce69a35aa6a2ba7b3b7,IEEE,Artificial Intelligence,Artificial Intelligence Marketing: Chatbots,https://ieeexplore.ieee.org/document/9007330/,"Uroš Arsenijevic, Marija Jovic",2019,"Artificial Intelligence is a tool that enables marketers to create highly personalized customer experiences, increases organization's responsiveness and solve customers' problems. In this paper, the chatbot is analyzed as an artificial intelligence tool in marketing, its today's application, as well as its future potential in the above-mentioned field. A survey of responden...",2019 International Conference on Artificial Intelligence : Applications and Innovations (IC-AIAI) Papers (79) 2019 International Conference on Artificial Intelligence : Applications and Innovations (IC-AIAI),2026-01-14 18:05:42.744000
6967cce69a35aa6a2ba7b3b8,IEEE,Artificial Intelligence,Research on the application of artificial intelligence in medical imaging diagnosis,https://ieeexplore.ieee.org/document/9898209/,"Yanli Zhao, Xiaomin Li",2022,"This paper first expounds the research status for artificial intelligence technology in medical imaging diagnosis, and illustrates the importance of computer-aided diagnosis with examples; Secondly, the current bottlenecks in the development of computer-aided diagnosis technology are analyzed in detail from the aspects of technology, industry and application; Finally, based on the prev...","2022 Global Conference on Robotics, Artificial Intelligence and Information Technology (GCRAIT) Papers (5) 2022 Global Conference on Robotics, Artificial Intelligence and Information Technology (GCRAIT)",2026-01-14 18:05:42.749000
6967cce69a35aa6a2ba7b3b9,IEEE,Artificial Intelligence,Impact of Artificial Intelligence on Student Learning in Oman,https://ieeexplore.ieee.org/document/10983758/,"Kawther Zahir Al Azri, Raja Tumati, Shahd Saud Al Tarshi",2025,"The main aim of this study was to evaluate the benefits and challenges of adopting Artificial Intelligence (AI) tools for student learning in higher educational institutions in Oman. A survey was administered, and data was collected from 107 respondents. The highest mean score for the benefits of AI tools for student learning from the students' perspective was that AI tools quickly res...","2025 International Conference for Artificial Intelligence , Applications, Innovation and Ethics (AI2E) 2025 International Conference for Artificial Intelligence , Applications, Innovation and Ethics (AI2E)",2026-01-14 18:05:42.752000
6967cce69a35aa6a2ba7b3ba,IEEE,Artificial Intelligence,Research on Mixed Teaching of Flipped Classroom in Vocational Colleges in the Era of Artificial Intelligence,https://ieeexplore.ieee.org/document/9403828/,"Wei Na, Liu Shuo, Cheng Rong, Wang Xueting",2020,"With the rapid development of artificial intelligence , the technology has penetrated deeply into the core areas of high-level education. Higher vocational colleges should help the existing artificial intelligence technology to cultivate more outstanding talents, completely change the traditional teaching mode, make the teaching more scientific, lively and interesting. It sh...",2020 International Conference on Big Data & Artificial Intelligence & Software Engineering (ICBASE) 2020 International Conference on Big Data & Artificial Intelligence & Software Engineering (ICBASE),2026-01-14 18:05:42.755000
6967cce69a35aa6a2ba7b3bb,IEEE,Artificial Intelligence,Ethical and Strategic Implications of AI in Cybersecurity,https://ieeexplore.ieee.org/document/11166708/,"Nikhil Pardhi, Swapnil Gundewar, Tanvi Chute, Adithyan S",2025,"Artificial intelligence (AI) has emerged as a pivotal component of contemporary cybersecurity practices, significantly influencing threat detection, prevention, and response mechanisms. As organizations increasingly adopt AI-driven solutions to address sophisticated cyber threats, the role of digital forensics has gained heightened importance. This review synthesizes findings from ten ...","2025 IEEE International Conference on Computer, Electronics, Electrical Engineering & their Applications (IC2E3) 2025 IEEE International Conference on Computer, Electronics, Electrical Engineering & their Applications (IC2E3)",2026-01-14 18:05:42.757000
6967cce69a35aa6a2ba7b3bc,IEEE,Artificial Intelligence,Discussion on Application and Development Path of Artificial Intelligence Technology in China Agricultural Field,https://ieeexplore.ieee.org/document/9262535/,Gui Cunbing,2020,"With the rapid development of “Internet +” and artificial intelligence technology, China’s agricultural development has ushered in a new opportunity. The application of artificial intelligence technology in various stages of modern agricultural production is a new direction of modern agricultural production, and it has also achieved some achievements. Based on this, this pa...",2020 International Conference on Artificial Intelligence and Education (ICAIE) Papers (1) 2020 International Conference on Artificial Intelligence and Education (ICAIE),2026-01-14 18:05:42.760000
6967cce69a35aa6a2ba7b3bd,IEEE,Artificial Intelligence,Artificial intelligence as an aide in management of security technology,https://ieeexplore.ieee.org/document/4401470/,"Sizwe M. Dhlamini, Michael O. Kachienga, T. Marwala",2007,"Historically, artificial intelligence (AI) research draws inspiration from human cognition, seeking to produce similarly intelligent behavior in artificial systems. Repetitive learning is the most important part of artificial intelligence . The South African electronic security industry is very data intensive, able to produce 1000 000 events per day and more than 1000 ...",AFRICON 2007 Papers (2) AFRICON 2007,2026-01-14 18:05:42.764000
6967cce69a35aa6a2ba7b3be,IEEE,Artificial Intelligence,Research on English Teaching Mode in College Based on Artificial Intelligence,https://ieeexplore.ieee.org/document/9418921/,Tingyu Jiao,2020,"College English under the traditional mode, whether in teaching content, teaching methods, teaching evaluation, etc., has been unable to adapt to the actual learning needs of current students, and the practical application of artificial intelligence in the field of education can really solve the limitation of teaching time and space. In this context, teachers need to truly realize the ...",2020 International Conference on Information Science and Education (ICISE-IE) Papers (2) 2020 International Conference on Information Science and Education (ICISE-IE),2026-01-14 18:05:42.767000
6967cce69a35aa6a2ba7b3bf,IEEE,Artificial Intelligence,Research on the technology of artificial intelligence in computer network under the background of big data,https://ieeexplore.ieee.org/document/9240737/,Bao Junyan,2020,"In order to create a safe computer network environment, the application of artificial intelligence in computer network technology issues under the background of big data is analyzed. First introduce artificial intelligence and understand its development in the big data environment. Secondly, analyze the application status of artificial intelligence technology, a...",2020 International Conference on Computer Communication and Network Security (CCNS) Papers (3) 2020 International Conference on Computer Communication and Network Security (CCNS),2026-01-14 18:05:42.770000
6967cce69a35aa6a2ba7b3c0,IEEE,Artificial Intelligence,Artificial Intelligence in Industry 4.0: A Review of Integration Challenges for Industrial Systems,https://ieeexplore.ieee.org/document/10774364/,"Alexander Windmann, Philipp Wittenberg, Marvin Schieseck, Oliver Niggemann",2024,"In Industry 4.0, Cyber-Physical Systems (CPS) generate vast data sets that can be leveraged by Artificial Intelligence (AI) for applications including predictive maintenance and pro-duction planning. However, despite the demonstrated potential of AI, its widespread adoption in sectors like manufacturing remains limited. Our comprehensive review of recent literature, including standards...",2024 IEEE 22nd International Conference on Industrial Informatics (INDIN) Papers (21) 2024 IEEE 22nd International Conference on Industrial Informatics (INDIN),2026-01-14 18:05:42.772000
